"","test1","test2","x","y"
"30189","STROOP_CAR","AVLTRECOGN","1.8872123618517","0.379337488129666"
"30190","STROOP_CAR","AVLTRECOGN","1.88349495362496","0.514473968156249"
"30191","STROOP_CAR","AVLTRECOGN","1.87219337598779","0.647538843093446"
"30192","STROOP_CAR","AVLTRECOGN","1.8533531364045","0.777996307654305"
"30193","STROOP_CAR","AVLTRECOGN","1.82705009787035","0.90532105567319"
"30194","STROOP_CAR","AVLTRECOGN","1.79339017343803","1.02900039532831"
"30195","STROOP_CAR","AVLTRECOGN","1.75250889974315","1.14853631357071"
"30196","STROOP_CAR","AVLTRECOGN","1.70457089124611","1.2634474814471"
"30197","STROOP_CAR","AVLTRECOGN","1.64976917738769","1.37327119224162"
"30198","STROOP_CAR","AVLTRECOGN","1.58832442532768","1.47756522463249"
"30199","STROOP_CAR","AVLTRECOGN","1.52048405139609","1.57590962336121"
"30200","STROOP_CAR","AVLTRECOGN","1.4465212248349","1.66790839024413"
"30201","STROOP_CAR","RBMTPR1IMM","1.31564587862686","1.83439600457053"
"30202","STROOP_CAR","RBMTPR1IMM","1.22718357812431","1.95035191678286"
"30203","STROOP_CAR","RBMTPR1IMM","1.13377984247945","2.05845445019086"
"30204","STROOP_CAR","RBMTPR1IMM","1.03581077556946","2.15826831404662"
"30205","STROOP_CAR","RBMTPR1IMM","0.933670864249211","2.24939159314906"
"30206","STROOP_CAR","RBMTPR1IMM","0.827771389891942","2.33145736621464"
"30207","STROOP_CAR","RBMTPR1IMM","0.718538772304332","2.40413518333982"
"30208","STROOP_CAR","RBMTPR1IMM","0.606412852684434","2.46713239660622"
"30209","STROOP_CAR","RBMTPR1IMM","0.491845122536415","2.5201953384705"
"30210","STROOP_CAR","RBMTPR1IMM","0.375296905673612","2.563110343194"
"30211","STROOP_CAR","RBMTPR1IMM","0.257237500630366","2.59570460719928"
"30212","STROOP_CAR","RBMTPR1IMM","0.138142290962454","2.61784688488913"
"30213","STROOP_CAR","RBMTPR1IMM","0.0184908310452976","2.62944801712628"
"30214","STROOP_CAR","RBMTPR1IMM","-0.101235084922255","2.63046129024576"
"30215","STROOP_CAR","RBMTPR1IMM","-0.220553362933118","2.62088262415434"
"30216","STROOP_CAR","RBMTPR1IMM","-0.338983550394385","2.60075058875964"
"30217","STROOP_CAR","RBMTPR1IMM","-0.456048770740344","2.57014624866272"
"30218","STROOP_CAR","RBMTPR1IMM","-0.571277643646105","2.52919283673954"
"30219","STROOP_CAR","RBMTPR1IMM","-0.684206183109787","2.47805525792566"
"30220","STROOP_CAR","RBMTPR1IMM","-0.794379665760395","2.41693942520227"
"30221","STROOP_CAR","RBMTPR1IMM","-0.901354461868339","2.34609143045731"
"30222","STROOP_CAR","RBMTPR1IMM","-1.00469982168578","2.26579655356024"
"30223","STROOP_CAR","RBMTPR1IMM","-1.10399960992383","2.17637811364076"
"30224","STROOP_CAR","RBMTPR1IMM","-1.19885398138251","2.07819616719675"
"30225","STROOP_CAR","RBMTPR1IMM","-1.2888809909862","1.97164605827382"
"30226","STROOP_CAR","RBMTPR1IMM","-1.3737181317417","1.85715682655442"
"30227","STROOP_CAR","RBMTPR1IMM","-1.45302379442593","1.7351894797664"
"30228","STROOP_CAR","RBMTPR1IMM","-1.5264786431257","1.60623513736769"
"30229","STROOP_CAR","RBMTPR1IMM","-1.59378690109074","1.47081305298147"
"30230","STROOP_CAR","RBMTPR1IMM","-1.65467754172223","1.32946852354521"
"30231","STROOP_CAR","RBMTPR1IMM","-1.70890537990134","1.18277069359225"
"30232","STROOP_CAR","RBMTPR1IMM","-1.75625205926309","1.03131026350775"
"30233","STROOP_CAR","RBMTPR1IMM","-1.79652693144041","0.875697110986635"
"30234","STROOP_CAR","RBMTPR1IMM","-1.8295678237378","0.716557835271413"
"30235","STROOP_CAR","RBMTPR1IMM","-1.85524169214356","0.554533234058177"
"30236","STROOP_CAR","RBMTPR1IMM","-1.87344515705106","0.390275723230437"
"30237","STROOP_CAR","RBMTPR1IMM","-1.88410491953191","0.224446709810634"
"30238","STROOP_CAR","RBMTPR1IMM","-1.88717805648489","0.0577139287074899"
"30239","STROOP_CAR","RBMTPR1IMM","-1.88265219347214","-0.109251246016787"
"30240","STROOP_CAR","RBMTPR1IMM","-1.87054555454664","-0.275776504532901"
"30241","STROOP_CAR","RBMTPR1IMM","-1.85090688887039","-0.441191308398859"
"30242","STROOP_CAR","RBMTPR1IMM","-1.8238152744187","-0.604829590581619"
"30243","STROOP_CAR","RBMTPR1IMM","-1.78937979956116","-0.766032437473941"
"30244","STROOP_CAR","RBMTPR1IMM","-1.74773912380124","-0.924150742106933"
"30245","STROOP_CAR","RBMTPR1IMM","-1.69906091944341","-1.0785478178747"
"30246","STROOP_CAR","RBMTPR1IMM","-1.64354119643594","-1.22860196224663"
"30247","STROOP_CAR","RBMTPR1IMM","-1.58140351310805","-1.37370896014399"
"30248","STROOP_CAR","RBMTPR1IMM","-1.51289807597939","-1.51328451690087"
"30249","STROOP_CAR","RBMTPR1IMM","-1.43830073226671","-1.64676661101253"
"30250","STROOP_CAR","RBMTPR1IMM","-1.35791185914448","-1.77361775719766"
"30251","STROOP_CAR","RBMTPR1IMM","-1.27205515423199","-1.89332717066188"
"30252","STROOP_CAR","RBMTPR1IMM","-1.18107633217736","-2.00541282384788"
"30253","STROOP_CAR","RBMTPR1IMM","-1.08534173258658","-2.10942338739021"
"30254","STROOP_CAR","RBMTPR1IMM","-0.98523684490327","-2.20494004745935"
"30255","STROOP_CAR","RBMTPR1IMM","-0.881164756178744","-2.29157819217723"
"30256","STROOP_CAR","RBMTPR1IMM","-0.773544527982696","-2.36898896031345"
"30257","STROOP_CAR","RBMTPR1IMM","-0.662809508990181","-2.43686064602638"
"30258","STROOP_CAR","RBMTPR1IMM","-0.549405590039451","-2.49491995399254"
"30259","STROOP_CAR","RBMTPR1IMM","-0.433789408686911","-2.54293309987043"
"30260","STROOP_CAR","RBMTPR1IMM","-0.316426510488857","-2.58070675166753"
"30261","STROOP_CAR","RBMTPR1IMM","-0.197789474413829","-2.60808880822003"
"30262","STROOP_CAR","RBMTPR1IMM","-0.0783560099339004","-2.62496901165052"
"30263","STROOP_CAR","RBMTPR1IMM","0.0413929665427667","-2.63127939133756"
"30264","STROOP_CAR","RBMTPR1IMM","0.160975268152556","-2.62699453760934"
"30265","STROOP_CAR","RBMTPR1IMM","0.279909379172714","-2.61213170405952"
"30266","STROOP_CAR","RBMTPR1IMM","0.397716393915213","-2.58675073807306"
"30267","STROOP_CAR","RBMTPR1IMM","0.51392194511094","-2.55095383984194"
"30268","STROOP_CAR","RBMTPR1IMM","0.628058114019252","-2.50488515084103"
"30269","STROOP_CAR","RBMTPR1IMM","0.739665314571606","-2.4487301734213"
"30270","STROOP_CAR","RBMTPR1IMM","0.848294143962444","-2.38271502385725"
"30271","STROOP_CAR","RBMTPR1IMM","0.953507192235679","-2.30710552185655"
"30272","STROOP_CAR","RBMTPR1IMM","1.0548808035802","-2.22220612019785"
"30273","STROOP_CAR","RBMTPR1IMM","1.15200678224231","-2.12835867880692"
"30274","STROOP_CAR","RBMTPR1IMM","1.24449403618595","-2.02594108820736"
"30275","STROOP_CAR","RBMTPR1IMM","1.33197015188228","-1.91536574788888"
"30276","STROOP_CAR","RBMTPR1IMM","1.41408289388755","-1.79707790572005"
"30277","STROOP_CAR","RBMTPR1IMM","1.49050162317088","-1.67155386509234"
"30278","STROOP_CAR","RBMTPR1IMM","1.56091862848096","-1.53929906701443"
"30279","STROOP_CAR","RBMTPR1IMM","1.62505036539065","-1.40084605487965"
"30280","STROOP_CAR","RBMTPR1IMM","1.68263859803031","-1.25675233010177"
"30281","STROOP_CAR","RBMTPR1IMM","1.73345143891251","-1.10759810725347"
"30282","STROOP_CAR","RBMTPR1IMM","1.7772842826611","-0.953983977747109"
"30283","STROOP_CAR","RBMTPR1IMM","1.81396062988482","-0.796528491465062"
"30284","STROOP_CAR","RBMTPR1IMM","1.8433327978781","-0.635865666077653"
"30285","STROOP_CAR","RBMTPR1IMM","1.86528251528714","-0.472642434077774"
"30286","STROOP_CAR","RBMTPR1IMM","1.87972139834697","-0.307516037812064"
"30287","STROOP_CAR","RBMTPR1IMM","1.88659130677161","-0.141151382997956"
"30288","STROOP_CAR","RBMTPR1IMM","1.88586457786452","0.0257816386169837"
"30289","STROOP_CAR","RBMTPR1IMM","1.87754413790653","0.192610846672681"
"30290","STROOP_CAR","RBMTPR1IMM","1.86166349037269","0.358664478829629"
"30291","STROOP_CAR","RBMTPR1IMM","1.83828658102565","0.52327389571872"
"30292","STROOP_CAR","RBMTPR1IMM","1.80750754042861","0.685776273316012"
"30293","STROOP_CAR","RBMTPR1IMM","1.76945030491479","0.845517271901123"
"30294","STROOP_CAR","RBMTPR1IMM","1.72426811753953","1.00185367085234"
"30295","STROOP_CAR","RBMTPR1IMM","1.67214291102464","1.15415595866905"
"30296","STROOP_CAR","RBMTPR1IMM","1.61328457517946","1.30181086779235"
"30297","STROOP_CAR","RBMTPR1IMM","1.54793011174878","1.44422384401709"
"30298","STROOP_CAR","RBMTPR1IMM","1.47634268009037","1.58082144055177"
"30299","STROOP_CAR","RBMTPR1IMM","1.39881053752519","1.71105362708643"
"30300","STROOP_CAR","RBMTPR1IMM","1.31564587862686","1.83439600457052"
"30301","STROOP_CAR","RBMTPR1DEL","1.62289328816736","2.14491343792807"
"30302","STROOP_CAR","RBMTPR1DEL","1.558534796926","2.22133668376779"
"30303","STROOP_CAR","RBMTPR1DEL","1.48790063613256","2.28881539078891"
"30304","STROOP_CAR","RBMTPR1DEL","1.41127522462268","2.34707784605446"
"30305","STROOP_CAR","RBMTPR1DEL","1.32896710588404","2.39588944722045"
"30306","STROOP_CAR","RBMTPR1DEL","1.24130770566066","2.43505364719674"
"30307","STROOP_CAR","RBMTPR1DEL","1.1486499974184","2.46441274557277"
"30308","STROOP_CAR","RBMTPR1DEL","1.0513670810454","2.48384852362151"
"30309","STROOP_CAR","RBMTPR1DEL","0.949850680510492","2.49328272032448"
"30310","STROOP_CAR","RBMTPR1DEL","0.844509566529046","2.4926773475013"
"30311","STROOP_CAR","RBMTPR1DEL","0.735767910587577","2.48203484277467"
"30312","STROOP_CAR","RBMTPR1DEL","0.624063576954871","2.46139805975492"
"30313","STROOP_CAR","RBMTPR1DEL","0.509846359557117","2.43085009548365"
"30314","STROOP_CAR","RBMTPR1DEL","0.393576170816524","2.39051395583126"
"30315","STROOP_CAR","RBMTPR1DEL","0.275721189746309","2.34055206019574"
"30316","STROOP_CAR","RBMTPR1DEL","0.156755976759062","2.28116558749707"
"30317","STROOP_CAR","RBMTPR1DEL","0.0371595627794511","2.21259366610074"
"30318","STROOP_CAR","RBMTPR1DEL","-0.0825864796442364","2.13511241093216"
"30319","STROOP_CAR","RBMTPR1DEL","-0.20199997546278","2.04903381165939"
"30320","STROOP_CAR","RBMTPR1DEL","-0.320600088674767","1.95470447642077"
"30321","STROOP_CAR","RBMTPR1DEL","-0.437909258483465","1.85250423615638"
"30322","STROOP_CAR","RBMTPR1DEL","-0.553455122265594","1.74284461516281"
"30323","STROOP_CAR","RBMTPR1DEL","-0.666772417608896","1.62616717403012"
"30324","STROOP_CAR","RBMTPR1DEL","-0.777404855759658","1.50294173163319"
"30325","STROOP_CAR","RBMTPR1DEL","-0.884906958936474","1.37366447333689"
"30326","STROOP_CAR","RBMTPR1DEL","-0.988845854112051","1.23885595303278"
"30327","STROOP_CAR","RBMTPR1DEL","-1.0888030160401","1.09905899705229"
"30328","STROOP_CAR","RBMTPR1DEL","-1.1843759525088","0.954836518396701"
"30329","STROOP_CAR","RBMTPR1DEL","-1.27517982503485","0.806769250085126"
"30330","STROOP_CAR","RBMTPR1DEL","-1.36084899847227","0.655453406747638"
"30331","STROOP_CAR","RBMTPR1DEL","-1.44103851329601","0.501498283879373"
"30332","STROOP_CAR","RBMTPR1DEL","-1.51542547463227","0.34552380442262"
"30333","STROOP_CAR","RBMTPR1DEL","-1.58371035244216","0.18815802255593"
"30334","STROOP_CAR","RBMTPR1DEL","-1.64561818762347","0.0300345947416095"
"30335","STROOP_CAR","RBMTPR1DEL","-1.70089969917391","-0.128209771785212"
"30336","STROOP_CAR","RBMTPR1DEL","-1.74933228795772","-0.285937882811895"
"30337","STROOP_CAR","RBMTPR1DEL","-1.79072093303386","-0.442514622904488"
"30338","STROOP_CAR","RBMTPR1DEL","-1.82489897693647","-0.597309512793424"
"30339","STROOP_CAR","RBMTPR1DEL","-1.85172879674567","-0.74969924809101"
"30340","STROOP_CAR","RBMTPR1DEL","-1.87110235824652","-0.899070209118213"
"30341","STROOP_CAR","RBMTPR1DEL","-1.88294165094463","-1.04482093173452"
"30342","STROOP_CAR","RBMTPR1DEL","-1.88719900218691","-1.18636452922178"
"30343","STROOP_CAR","RBMTPR1DEL","-1.88385726912251","-1.32313105546982"
"30344","STROOP_CAR","RBMTPR1DEL","-1.87292990773104","-1.45456979994836"
"30345","STROOP_CAR","RBMTPR1DEL","-1.85446091864008","-1.58015150522384"
"30346","STROOP_CAR","RBMTPR1DEL","-1.82852466995017","-1.69937049809242"
"30347","STROOP_CAR","RBMTPR1DEL","-1.79522559778077","-1.8117467257474"
"30348","STROOP_CAR","RBMTPR1DEL","-1.75469778574279","-1.91682768878252"
"30349","STROOP_CAR","RBMTPR1DEL","-1.70710442503128","-2.0141902632473"
"30350","STROOP_CAR","RBMTPR1DEL","-1.65263715731203","-2.10344240441789"
"30351","STROOP_CAR","RBMTPR1DEL","-1.59151530304828","-2.18422472542278"
"30352","STROOP_CAR","RBMTPR1DEL","-1.52398497837455","-2.25621194436689"
"30353","STROOP_CAR","RBMTPR1DEL","-1.45031810407392","-2.31911419412698"
"30354","STROOP_CAR","RBMTPR1DEL","-1.37081131064892","-2.37267818954423"
"30355","STROOP_CAR","RBMTPR1DEL","-1.28578474389524","-2.41668824731417"
"30356","STROOP_CAR","RBMTPR1DEL","-1.19558077578762","-2.45096715446723"
"30357","STROOP_CAR","RBMTPR1DEL","-1.10056262586868","-2.47537688194284"
"30358","STROOP_CAR","RBMTPR1DEL","-1.00111289869208","-2.48981914038371"
"30359","STROOP_CAR","RBMTPR1DEL","-0.89763204320902","-2.4942357759124"
"30360","STROOP_CAR","RBMTPR1DEL","-0.790536740301589","-2.48860900429647"
"30361","STROOP_CAR","RBMTPR1DEL","-0.680258224955978","-2.47296148255928"
"30362","STROOP_CAR","RBMTPR1DEL","-0.567240549831373","-2.44735621774817"
"30363","STROOP_CAR","RBMTPR1DEL","-0.451938797216614","-2.41189631322732"
"30364","STROOP_CAR","RBMTPR1DEL","-0.334817246574446","-2.36672455351687"
"30365","STROOP_CAR","RBMTPR1DEL","-0.216347505051982","-2.31202282935009"
"30366","STROOP_CAR","RBMTPR1DEL","-0.0970066084851798","-2.24801140526357"
"30367","STROOP_CAR","RBMTPR1DEL","0.0227248994561164","-2.17494803266968"
"30368","STROOP_CAR","RBMTPR1DEL","0.142364902247913","-2.09312691198257"
"30369","STROOP_CAR","RBMTPR1DEL","0.261431651825162","-2.00287750797702"
"30370","STROOP_CAR","RBMTPR1DEL","0.379445708411184","-1.90456322314998"
"30371","STROOP_CAR","RBMTPR1DEL","0.495931871052434","-1.79857993442703"
"30372","STROOP_CAR","RBMTPR1DEL","0.610421091085017","-1.68535439910573"
"30373","STROOP_CAR","RBMTPR1DEL","0.722452360828122","-1.56534253645456"
"30374","STROOP_CAR","RBMTPR1DEL","0.831574569899231","-1.43902759188698"
"30375","STROOP_CAR","RBMTPR1DEL","0.93734832167642","-1.3069181911027"
"30376","STROOP_CAR","RBMTPR1DEL","1.03934770259347","-1.16954629203148"
"30377","STROOP_CAR","RBMTPR1DEL","1.13716199714346","-1.02746504282632"
"30378","STROOP_CAR","RBMTPR1DEL","1.2303973416852","-0.881246554531085"
"30379","STROOP_CAR","RBMTPR1DEL","1.31867831039306","-0.731479597391233"
"30380","STROOP_CAR","RBMTPR1DEL","1.40164942696425","-0.578767230083854"
"30381","STROOP_CAR","RBMTPR1DEL","1.47897659599648","-0.423724371413215"
"30382","STROOP_CAR","RBMTPR1DEL","1.55034844827222","-0.26697532424977"
"30383","STROOP_CAR","RBMTPR1DEL","1.61547759453258","-0.109151261682849"
"30384","STROOP_CAR","RBMTPR1DEL","1.67410178269251","0.0491123144906099"
"30385","STROOP_CAR","RBMTPR1DEL","1.72598495383733","0.207178132707501"
"30386","STROOP_CAR","RBMTPR1DEL","1.77091819274869","0.364409717706212"
"30387","STROOP_CAR","RBMTPR1DEL","1.80872056913238","0.520173953387857"
"30388","STROOP_CAR","RBMTPR1DEL","1.83923986616084","0.673843632151365"
"30389","STROOP_CAR","RBMTPR1DEL","1.86235319339651","0.82479998043711"
"30390","STROOP_CAR","RBMTPR1DEL","1.87796748162833","0.972435150309651"
"30391","STROOP_CAR","RBMTPR1DEL","1.88601985762856","1.11615466704682"
"30392","STROOP_CAR","RBMTPR1DEL","1.88647789732107","1.25537982287963"
"30393","STROOP_CAR","RBMTPR1DEL","1.87933975634169","1.38955000724418"
"30394","STROOP_CAR","RBMTPR1DEL","1.86463417746478","1.51812496416258"
"30395","STROOP_CAR","RBMTPR1DEL","1.84242037486623","1.64058696766305"
"30396","STROOP_CAR","RBMTPR1DEL","1.81278779568888","1.75644290647968"
"30397","STROOP_CAR","RBMTPR1DEL","1.77585575987045","1.8652262696375"
"30398","STROOP_CAR","RBMTPR1DEL","1.73177297968425","1.96649902492747"
"30399","STROOP_CAR","RBMTPR1DEL","1.68071696092734","2.05985338270764"
"30400","STROOP_CAR","RBMTPR1DEL","1.62289328816736","2.14491343792807"
"30401","STROOP_CAR","RBMTPR2IMM","1.63273904049921","2.24475146942823"
"30402","STROOP_CAR","RBMTPR2IMM","1.56942531872542","2.32275875010026"
"30403","STROOP_CAR","RBMTPR2IMM","1.49979207511201","2.39141310108887"
"30404","STROOP_CAR","RBMTPR2IMM","1.42411969815439","2.45043807555374"
"30405","STROOP_CAR","RBMTPR2IMM","1.34271289380648","2.49959600075521"
"30406","STROOP_CAR","RBMTPR2IMM","1.25589945853736","2.53868893507847"
"30407","STROOP_CAR","RBMTPR2IMM","1.16402895941059","2.56755946507461"
"30408","STROOP_CAR","RBMTPR2IMM","1.06747132650105","2.586091339309"
"30409","STROOP_CAR","RBMTPR2IMM","0.966615363317037","2.59420993646483"
"30410","STROOP_CAR","RBMTPR2IMM","0.861867181225819","2.59188256581674"
"30411","STROOP_CAR","RBMTPR2IMM","0.753648564186455","2.57911859886491"
"30412","STROOP_CAR","RBMTPR2IMM","0.642395270374677","2.55596943159929"
"30413","STROOP_CAR","RBMTPR2IMM","0.528555277538508","2.5225282775461"
"30414","STROOP_CAR","RBMTPR2IMM","0.412586979149983","2.47892979242987"
"30415","STROOP_CAR","RBMTPR2IMM","0.294957338616424","2.42534953196235"
"30416","STROOP_CAR","RBMTPR2IMM","0.176140008983612","2.36200324494162"
"30417","STROOP_CAR","RBMTPR2IMM","0.0566134257021412","2.28914600450784"
"30418","STROOP_CAR","RBMTPR2IMM","-0.0631411198632761","2.20707118105373"
"30419","STROOP_CAR","RBMTPR2IMM","-0.182641418424269","2.11610926092553"
"30420","STROOP_CAR","RBMTPR2IMM","-0.301406284455418","2.01662651567116"
"30421","STROOP_CAR","RBMTPR2IMM","-0.418957493758534","1.90902352719395"
"30422","STROOP_CAR","RBMTPR2IMM","-0.534821709102722","1.79373357475068"
"30423","STROOP_CAR","RBMTPR2IMM","-0.648532386186343","1.67122089028898"
"30424","STROOP_CAR","RBMTPR2IMM","-0.759631652246256","1.54197878914909"
"30425","STROOP_CAR","RBMTPR2IMM","-0.867672149749832","1.4065276836571"
"30426","STROOP_CAR","RBMTPR2IMM","-0.972218837745844","1.26541298760821"
"30427","STROOP_CAR","RBMTPR2IMM","-1.07285074362083","1.11920292007784"
"30428","STROOP_CAR","RBMTPR2IMM","-1.16916265820725","0.968486217404019"
"30429","STROOP_CAR","RBMTPR2IMM","-1.26076676741773","0.813869762553887"
"30430","STROOP_CAR","RBMTPR2IMM","-1.34729421383561","0.655976141420211"
"30431","STROOP_CAR","RBMTPR2IMM","-1.42839658197346","0.495441135887728"
"30432","STROOP_CAR","RBMTPR2IMM","-1.50374730121938","0.332911163763887"
"30433","STROOP_CAR","RBMTPR2IMM","-1.57304296082152","0.16904067588249"
"30434","STROOP_CAR","RBMTPR2IMM","-1.63600453161616","0.00448952086116609"
"30435","STROOP_CAR","RBMTPR2IMM","-1.69237848957957","-0.160079711876116"
"30436","STROOP_CAR","RBMTPR2IMM","-1.7419378366799","-0.324004360112811"
"30437","STROOP_CAR","RBMTPR2IMM","-1.78448301491801","-0.48662435714665"
"30438","STROOP_CAR","RBMTPR2IMM","-1.81984270987722","-0.647284889645296"
"30439","STROOP_CAR","RBMTPR2IMM","-1.84787454054589","-0.805339034348507"
"30440","STROOP_CAR","RBMTPR2IMM","-1.86846563263559","-0.960150362999792"
"30441","STROOP_CAR","RBMTPR2IMM","-1.88153307308597","-1.11109550501836"
"30442","STROOP_CAR","RBMTPR2IMM","-1.8870242439264","-1.25756665759246"
"30443","STROOP_CAR","RBMTPR2IMM","-1.88491703414999","-1.39897403308675"
"30444","STROOP_CAR","RBMTPR2IMM","-1.87521992874678","-1.53474823390897"
"30445","STROOP_CAR","RBMTPR2IMM","-1.8579719745377","-1.66434254527306"
"30446","STROOP_CAR","RBMTPR2IMM","-1.83324262294679","-1.78723513662666"
"30447","STROOP_CAR","RBMTPR2IMM","-1.80113145034482","-1.90293116287858"
"30448","STROOP_CAR","RBMTPR2IMM","-1.76176775709045","-2.01096475696528"
"30449","STROOP_CAR","RBMTPR2IMM","-1.71531004688322","-2.11090090573316"
"30450","STROOP_CAR","RBMTPR2IMM","-1.66194538852518","-2.20233720158297"
"30451","STROOP_CAR","RBMTPR2IMM","-1.60188866266082","-2.28490546282321"
"30452","STROOP_CAR","RBMTPR2IMM","-1.53538169652855","-2.35827321620779"
"30453","STROOP_CAR","RBMTPR2IMM","-1.46269229020776","-2.42214503568855"
"30454","STROOP_CAR","RBMTPR2IMM","-1.38411313828244","-2.47626373199159"
"30455","STROOP_CAR","RBMTPR2IMM","-1.29996065126336","-2.52041138822775"
"30456","STROOP_CAR","RBMTPR2IMM","-1.21057368151465","-2.55441023736701"
"30457","STROOP_CAR","RBMTPR2IMM","-1.11631215881492","-2.57812337804357"
"30458","STROOP_CAR","RBMTPR2IMM","-1.01755564104706","-2.59145532580933"
"30459","STROOP_CAR","RBMTPR2IMM","-0.914701785852629","-2.59435239761607"
"30460","STROOP_CAR","RBMTPR2IMM","-0.808164749404865","-2.58680292797811"
"30461","STROOP_CAR","RBMTPR2IMM","-0.698373518747961","-2.56883731594517"
"30462","STROOP_CAR","RBMTPR2IMM","-0.585770184417641","-2.54052790269604"
"30463","STROOP_CAR","RBMTPR2IMM","-0.470808160298607","-2.50198868024624"
"30464","STROOP_CAR","RBMTPR2IMM","-0.353950357886857","-2.45337483244241"
"30465","STROOP_CAR","RBMTPR2IMM","-0.235667322308469","-2.39488211009169"
"30466","STROOP_CAR","RBMTPR2IMM","-0.116435337600458","-2.32674604274234"
"30467","STROOP_CAR","RBMTPR2IMM","0.00326549111694372","-2.2492409902894"
"30468","STROOP_CAR","RBMTPR2IMM","0.122953170854151","-2.16267903822415"
"30469","STROOP_CAR","RBMTPR2IMM","0.242145761567884","-2.06740874097606"
"30470","STROOP_CAR","RBMTPR2IMM","0.360363316763621","-1.96381371840709"
"30471","STROOP_CAR","RBMTPR2IMM","0.477129816070739","-1.85231111110991"
"30472","STROOP_CAR","RBMTPR2IMM","0.591975082008535","-1.73334990072996"
"30473","STROOP_CAR","RBMTPR2IMM","0.704436673224998","-1.60740910207481"
"30474","STROOP_CAR","RBMTPR2IMM","0.814061746584919","-1.47499583429064"
"30475","STROOP_CAR","RBMTPR2IMM","0.920408880609365","-1.33664327887237"
"30476","STROOP_CAR","RBMTPR2IMM","1.02304985292417","-1.19290853272999"
"30477","STROOP_CAR","RBMTPR2IMM","1.12157136456033","-1.04437036495594"
"30478","STROOP_CAR","RBMTPR2IMM","1.21557670416302","-0.891626886326232"
"30479","STROOP_CAR","RBMTPR2IMM","1.30468734540828","-0.735293140919436"
"30480","STROOP_CAR","RBMTPR2IMM","1.38854447119484","-0.575998629551292"
"30481","STROOP_CAR","RBMTPR2IMM","1.46681041847402","-0.414384774997073"
"30482","STROOP_CAR","RBMTPR2IMM","1.53917003789961","-0.251102339208462"
"30483","STROOP_CAR","RBMTPR2IMM","1.60533196282304","-0.0868088029248667"
"30484","STROOP_CAR","RBMTPR2IMM","1.6650297825241","0.0778342817694807"
"30485","STROOP_CAR","RBMTPR2IMM","1.71802311495282","0.242163955282267"
"30486","STROOP_CAR","RBMTPR2IMM","1.76409857466318","0.405518520017393"
"30487","STROOP_CAR","RBMTPR2IMM","1.80307063204097","0.567240204797642"
"30488","STROOP_CAR","RBMTPR2IMM","1.83478236036608","0.726677813477066"
"30489","STROOP_CAR","RBMTPR2IMM","1.85910606770099","0.883189347078025"
"30490","STROOP_CAR","RBMTPR2IMM","1.87594381106117","1.03614458889448"
"30491","STROOP_CAR","RBMTPR2IMM","1.88522779079689","1.18492764215223"
"30492","STROOP_CAR","RBMTPR2IMM","1.88692062359847","1.32893941000786"
"30493","STROOP_CAR","RBMTPR2IMM","1.8810154930257","1.46760000790027"
"30494","STROOP_CAR","RBMTPR2IMM","1.86753617695521","1.60035109854115"
"30495","STROOP_CAR","RBMTPR2IMM","1.84653695183538","1.72665814014215"
"30496","STROOP_CAR","RBMTPR2IMM","1.81810237413421","1.84601253882603"
"30497","STROOP_CAR","RBMTPR2IMM","1.78234693986031","1.95793369655468"
"30498","STROOP_CAR","RBMTPR2IMM","1.73941462352785","2.0619709463278"
"30499","STROOP_CAR","RBMTPR2IMM","1.68947829842198","2.15770536685985"
"30500","STROOP_CAR","RBMTPR2IMM","1.63273904049921","2.24475146942823"
"30501","STROOP_CAR","RBMTPR2DEL","1.75368685195155","2.03345790615394"
"30502","STROOP_CAR","RBMTPR2DEL","1.7059339196128","2.08064099328608"
"30503","STROOP_CAR","RBMTPR2DEL","1.65131179347851","2.11944607348753"
"30504","STROOP_CAR","RBMTPR2DEL","1.59004041757209","2.14971689239634"
"30505","STROOP_CAR","RBMTPR2DEL","1.52236651009896","2.17133156010864"
"30506","STROOP_CAR","RBMTPR2DEL","1.44856256999944","2.18420304198633"
"30507","STROOP_CAR","RBMTPR2DEL","1.36892577969167","2.1882795091148"
"30508","STROOP_CAR","RBMTPR2DEL","1.2837768084229","2.18354454699968"
"30509","STROOP_CAR","RBMTPR2DEL","1.19345852104763","2.17001722166223"
"30510","STROOP_CAR","RBMTPR2DEL","1.09833459743186","2.1477520028672"
"30511","STROOP_CAR","RBMTPR2DEL","0.998788068042582","2.11683854479232"
"30512","STROOP_CAR","RBMTPR2DEL","0.89521977161932","2.07740132502253"
"30513","STROOP_CAR","RBMTPR2DEL","0.788046741137986","2.02959914332272"
"30514","STROOP_CAR","RBMTPR2DEL","0.677700524566278","1.97362448220713"
"30515","STROOP_CAR","RBMTPR2DEL","0.564625447172317","1.90970273188015"
"30516","STROOP_CAR","RBMTPR2DEL","0.449276822383628","1.83809128266957"
"30517","STROOP_CAR","RBMTPR2DEL","0.332119118400654","1.75907848860655"
"30518","STROOP_CAR","RBMTPR2DEL","0.213624087947255","1.6729825063257"
"30519","STROOP_CAR","RBMTPR2DEL","0.0942688686889816","1.58015001396062"
"30520","STROOP_CAR","RBMTPR2DEL","-0.0254659380318914","1.48095481519343"
"30521","STROOP_CAR","RBMTPR2DEL","-0.145098202408355","1.37579633407922"
